date,id,value,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,store_id,item_id,sell_price,cat_id,dept_id,state_id,week,day,quarter
18-06-2016,FOODS_1_167_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_167,4.86,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_167_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_167,4.86,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_168_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_168,2.24,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_168_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_168,2.24,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_169_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_169,3.48,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_169_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_169,3.48,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_170_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_170,7.35,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_170_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_170,7.35,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_171_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_171,6.4,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_171_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_171,6.4,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_172_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_172,1.98,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_172_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_172,1.98,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_173_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_173,2,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_173_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_173,2,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_174_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_174,5.28,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_174_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_174,5.28,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_175_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_175,2.98,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_175_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_175,2.98,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_176_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_176,3.48,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_176_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_176,3.48,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_177_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_177,8.98,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_177_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_177,8.98,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_178_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_178,9.98,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_178_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_178,9.98,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_179_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_179,3.58,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_179_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_179,3.58,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_180_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_180,9.97,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_180_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_180,9.97,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_181_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_181,1.38,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_181_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_181,1.38,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_182_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_182,2.28,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_182_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_182,2.28,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_183_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_183,2.98,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_183_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_183,2.98,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_184_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_184,1,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_184_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_184,1,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_185_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_185,1.98,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_185_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_185,1.98,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_186_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_186,5.98,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_186_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_186,5.98,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_187_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_187,9.98,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_187_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_187,9.98,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_188_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_188,2.98,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_188_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_188,2.98,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_189_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_189,2.24,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_189_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_189,2.24,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_190_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_190,0.98,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_190_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_190,0.98,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_191_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_191,6.85,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_191_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_191,6.85,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_192_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_192,2.24,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_192_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_192,2.24,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_193_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_193,6.4,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_193_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_193,6.4,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_194_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_194,4.86,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_194_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_194,4.86,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_195_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_195,2.24,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_195_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_195,2.24,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_196_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_196,2,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_196_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_196,2,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_197_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_197,5.28,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_197_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_197,5.28,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_198_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_198,2.68,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_198_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_198,2.68,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_199_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_199,7.35,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_199_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_199,7.35,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_200_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_200,0.98,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_200_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_200,0.98,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_201_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_201,2.24,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_201_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_201,2.24,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_202_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_202,0.98,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_202_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_202,0.98,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_203_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_203,2.24,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_203_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_203,2.24,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_204_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_204,0.98,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_204_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_204,0.98,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_205_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_205,5.28,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_205_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_205,5.28,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_206_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_206,2.23,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_206_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_206,2.23,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_207_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_207,3.32,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_207_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_207,3.32,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_208_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_208,1.96,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_208_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_208,1.96,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_209_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_209,2.24,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_209_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_209,2.24,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_210_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_210,1.96,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_210_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_210,1.96,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_211_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_211,6.85,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_211_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_211,6.85,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_212_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_212,5.98,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_212_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_212,5.98,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_213_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_213,2.24,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_213_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_213,2.24,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_214_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_214,3.14,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_214_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_214,3.14,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_215_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_215,1.84,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_215_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_215,1.84,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_216_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_216,5.28,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_216_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_216,5.28,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_217_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_217,3.54,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_217_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_217,3.54,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_218_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_218,0.98,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_218_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_218,0.98,FOODS,1,WI,24,19,2
18-06-2016,FOODS_1_219_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_1_219,2.24,FOODS,1,WI,24,18,2
19-06-2016,FOODS_1_219_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_1_219,2.24,FOODS,1,WI,24,19,2
18-06-2016,FOODS_2_001_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_2_001,2,FOODS,2,WI,24,18,2
19-06-2016,FOODS_2_001_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_2_001,2,FOODS,2,WI,24,19,2
18-06-2016,FOODS_2_002_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_2_002,1.87,FOODS,2,WI,24,18,2
19-06-2016,FOODS_2_002_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_2_002,1.87,FOODS,2,WI,24,19,2
18-06-2016,FOODS_2_003_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_2_003,2.28,FOODS,2,WI,24,18,2
19-06-2016,FOODS_2_003_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_2_003,2.28,FOODS,2,WI,24,19,2
18-06-2016,FOODS_2_004_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_2_004,3.94,FOODS,2,WI,24,18,2
19-06-2016,FOODS_2_004_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_2_004,3.94,FOODS,2,WI,24,19,2
18-06-2016,FOODS_2_005_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_2_005,3.94,FOODS,2,WI,24,18,2
19-06-2016,FOODS_2_005_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_2_005,3.94,FOODS,2,WI,24,19,2
18-06-2016,FOODS_2_006_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_2_006,10.97,FOODS,2,WI,24,18,2
19-06-2016,FOODS_2_006_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_2_006,10.97,FOODS,2,WI,24,19,2
18-06-2016,FOODS_2_007_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_2_007,2.98,FOODS,2,WI,24,18,2
19-06-2016,FOODS_2_007_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_2_007,2.98,FOODS,2,WI,24,19,2
18-06-2016,FOODS_2_008_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_2_008,2.5,FOODS,2,WI,24,18,2
19-06-2016,FOODS_2_008_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_2_008,2.5,FOODS,2,WI,24,19,2
18-06-2016,FOODS_2_009_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_2_009,1.48,FOODS,2,WI,24,18,2
19-06-2016,FOODS_2_009_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_2_009,1.48,FOODS,2,WI,24,19,2
18-06-2016,FOODS_2_010_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_2_010,2.5,FOODS,2,WI,24,18,2
19-06-2016,FOODS_2_010_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_2_010,2.5,FOODS,2,WI,24,19,2
18-06-2016,FOODS_2_011_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_2_011,2.5,FOODS,2,WI,24,18,2
19-06-2016,FOODS_2_011_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_2_011,2.5,FOODS,2,WI,24,19,2
18-06-2016,FOODS_2_012_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_2_012,2.96,FOODS,2,WI,24,18,2
19-06-2016,FOODS_2_012_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_2_012,2.96,FOODS,2,WI,24,19,2
18-06-2016,FOODS_2_013_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_2_013,1.68,FOODS,2,WI,24,18,2
19-06-2016,FOODS_2_013_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_2_013,1.68,FOODS,2,WI,24,19,2
18-06-2016,FOODS_2_014_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_2_014,2.96,FOODS,2,WI,24,18,2
19-06-2016,FOODS_2_014_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_2_014,2.96,FOODS,2,WI,24,19,2
18-06-2016,FOODS_2_015_WI_2_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_2,FOODS_2_015,2.5,FOODS,2,WI,24,18,2
19-06-2016,FOODS_2_015_WI_2_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_2,FOODS_2_015,2.5,FOODS,2,WI,24,19,2
