date,id,value,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,store_id,item_id,sell_price,cat_id,dept_id,state_id,week,day,quarter
04-02-2011,HOUSEHOLD_1_460_CA_1_validation,3,11101,Friday,7,2,2011,unknown,unknown,unknown,unknown,1,0,0,CA_1,HOUSEHOLD_1_460,3.97,HOUSEHOLD,1,CA,5,4,1
29-01-2011,HOUSEHOLD_1_461_CA_1_validation,1,11101,Saturday,1,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_461,0.97,HOUSEHOLD,1,CA,4,29,1
30-01-2011,HOUSEHOLD_1_461_CA_1_validation,0,11101,Sunday,2,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_461,0.97,HOUSEHOLD,1,CA,4,30,1
31-01-2011,HOUSEHOLD_1_461_CA_1_validation,2,11101,Monday,3,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_461,0.97,HOUSEHOLD,1,CA,5,31,1
01-02-2011,HOUSEHOLD_1_461_CA_1_validation,0,11101,Tuesday,4,2,2011,unknown,unknown,unknown,unknown,1,1,0,CA_1,HOUSEHOLD_1_461,0.97,HOUSEHOLD,1,CA,5,1,1
02-02-2011,HOUSEHOLD_1_461_CA_1_validation,0,11101,Wednesday,5,2,2011,unknown,unknown,unknown,unknown,1,0,1,CA_1,HOUSEHOLD_1_461,0.97,HOUSEHOLD,1,CA,5,2,1
03-02-2011,HOUSEHOLD_1_461_CA_1_validation,1,11101,Thursday,6,2,2011,unknown,unknown,unknown,unknown,1,1,1,CA_1,HOUSEHOLD_1_461,0.97,HOUSEHOLD,1,CA,5,3,1
04-02-2011,HOUSEHOLD_1_461_CA_1_validation,0,11101,Friday,7,2,2011,unknown,unknown,unknown,unknown,1,0,0,CA_1,HOUSEHOLD_1_461,0.97,HOUSEHOLD,1,CA,5,4,1
29-01-2011,HOUSEHOLD_1_464_CA_1_validation,0,11101,Saturday,1,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_464,8.87,HOUSEHOLD,1,CA,4,29,1
30-01-2011,HOUSEHOLD_1_464_CA_1_validation,1,11101,Sunday,2,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_464,8.87,HOUSEHOLD,1,CA,4,30,1
31-01-2011,HOUSEHOLD_1_464_CA_1_validation,0,11101,Monday,3,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_464,8.87,HOUSEHOLD,1,CA,5,31,1
01-02-2011,HOUSEHOLD_1_464_CA_1_validation,2,11101,Tuesday,4,2,2011,unknown,unknown,unknown,unknown,1,1,0,CA_1,HOUSEHOLD_1_464,8.87,HOUSEHOLD,1,CA,5,1,1
02-02-2011,HOUSEHOLD_1_464_CA_1_validation,0,11101,Wednesday,5,2,2011,unknown,unknown,unknown,unknown,1,0,1,CA_1,HOUSEHOLD_1_464,8.87,HOUSEHOLD,1,CA,5,2,1
03-02-2011,HOUSEHOLD_1_464_CA_1_validation,0,11101,Thursday,6,2,2011,unknown,unknown,unknown,unknown,1,1,1,CA_1,HOUSEHOLD_1_464,8.87,HOUSEHOLD,1,CA,5,3,1
04-02-2011,HOUSEHOLD_1_464_CA_1_validation,0,11101,Friday,7,2,2011,unknown,unknown,unknown,unknown,1,0,0,CA_1,HOUSEHOLD_1_464,8.87,HOUSEHOLD,1,CA,5,4,1
29-01-2011,HOUSEHOLD_1_468_CA_1_validation,3,11101,Saturday,1,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_468,4.94,HOUSEHOLD,1,CA,4,29,1
30-01-2011,HOUSEHOLD_1_468_CA_1_validation,2,11101,Sunday,2,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_468,4.94,HOUSEHOLD,1,CA,4,30,1
31-01-2011,HOUSEHOLD_1_468_CA_1_validation,4,11101,Monday,3,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_468,4.94,HOUSEHOLD,1,CA,5,31,1
01-02-2011,HOUSEHOLD_1_468_CA_1_validation,0,11101,Tuesday,4,2,2011,unknown,unknown,unknown,unknown,1,1,0,CA_1,HOUSEHOLD_1_468,4.94,HOUSEHOLD,1,CA,5,1,1
02-02-2011,HOUSEHOLD_1_468_CA_1_validation,0,11101,Wednesday,5,2,2011,unknown,unknown,unknown,unknown,1,0,1,CA_1,HOUSEHOLD_1_468,4.94,HOUSEHOLD,1,CA,5,2,1
03-02-2011,HOUSEHOLD_1_468_CA_1_validation,0,11101,Thursday,6,2,2011,unknown,unknown,unknown,unknown,1,1,1,CA_1,HOUSEHOLD_1_468,4.94,HOUSEHOLD,1,CA,5,3,1
04-02-2011,HOUSEHOLD_1_468_CA_1_validation,0,11101,Friday,7,2,2011,unknown,unknown,unknown,unknown,1,0,0,CA_1,HOUSEHOLD_1_468,4.94,HOUSEHOLD,1,CA,5,4,1
29-01-2011,HOUSEHOLD_1_472_CA_1_validation,0,11101,Saturday,1,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_472,4.82,HOUSEHOLD,1,CA,4,29,1
30-01-2011,HOUSEHOLD_1_472_CA_1_validation,1,11101,Sunday,2,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_472,4.82,HOUSEHOLD,1,CA,4,30,1
31-01-2011,HOUSEHOLD_1_472_CA_1_validation,0,11101,Monday,3,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_472,4.82,HOUSEHOLD,1,CA,5,31,1
01-02-2011,HOUSEHOLD_1_472_CA_1_validation,0,11101,Tuesday,4,2,2011,unknown,unknown,unknown,unknown,1,1,0,CA_1,HOUSEHOLD_1_472,4.82,HOUSEHOLD,1,CA,5,1,1
02-02-2011,HOUSEHOLD_1_472_CA_1_validation,1,11101,Wednesday,5,2,2011,unknown,unknown,unknown,unknown,1,0,1,CA_1,HOUSEHOLD_1_472,4.82,HOUSEHOLD,1,CA,5,2,1
03-02-2011,HOUSEHOLD_1_472_CA_1_validation,0,11101,Thursday,6,2,2011,unknown,unknown,unknown,unknown,1,1,1,CA_1,HOUSEHOLD_1_472,4.82,HOUSEHOLD,1,CA,5,3,1
04-02-2011,HOUSEHOLD_1_472_CA_1_validation,0,11101,Friday,7,2,2011,unknown,unknown,unknown,unknown,1,0,0,CA_1,HOUSEHOLD_1_472,4.82,HOUSEHOLD,1,CA,5,4,1
29-01-2011,HOUSEHOLD_1_474_CA_1_validation,16,11101,Saturday,1,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_474,0.97,HOUSEHOLD,1,CA,4,29,1
30-01-2011,HOUSEHOLD_1_474_CA_1_validation,13,11101,Sunday,2,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_474,0.97,HOUSEHOLD,1,CA,4,30,1
31-01-2011,HOUSEHOLD_1_474_CA_1_validation,8,11101,Monday,3,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_474,0.97,HOUSEHOLD,1,CA,5,31,1
01-02-2011,HOUSEHOLD_1_474_CA_1_validation,6,11101,Tuesday,4,2,2011,unknown,unknown,unknown,unknown,1,1,0,CA_1,HOUSEHOLD_1_474,0.97,HOUSEHOLD,1,CA,5,1,1
02-02-2011,HOUSEHOLD_1_474_CA_1_validation,6,11101,Wednesday,5,2,2011,unknown,unknown,unknown,unknown,1,0,1,CA_1,HOUSEHOLD_1_474,0.97,HOUSEHOLD,1,CA,5,2,1
03-02-2011,HOUSEHOLD_1_474_CA_1_validation,1,11101,Thursday,6,2,2011,unknown,unknown,unknown,unknown,1,1,1,CA_1,HOUSEHOLD_1_474,0.97,HOUSEHOLD,1,CA,5,3,1
04-02-2011,HOUSEHOLD_1_474_CA_1_validation,4,11101,Friday,7,2,2011,unknown,unknown,unknown,unknown,1,0,0,CA_1,HOUSEHOLD_1_474,0.97,HOUSEHOLD,1,CA,5,4,1
29-01-2011,HOUSEHOLD_1_475_CA_1_validation,0,11101,Saturday,1,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_475,2.53,HOUSEHOLD,1,CA,4,29,1
30-01-2011,HOUSEHOLD_1_475_CA_1_validation,5,11101,Sunday,2,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_475,2.53,HOUSEHOLD,1,CA,4,30,1
31-01-2011,HOUSEHOLD_1_475_CA_1_validation,2,11101,Monday,3,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_475,2.53,HOUSEHOLD,1,CA,5,31,1
01-02-2011,HOUSEHOLD_1_475_CA_1_validation,5,11101,Tuesday,4,2,2011,unknown,unknown,unknown,unknown,1,1,0,CA_1,HOUSEHOLD_1_475,2.53,HOUSEHOLD,1,CA,5,1,1
02-02-2011,HOUSEHOLD_1_475_CA_1_validation,1,11101,Wednesday,5,2,2011,unknown,unknown,unknown,unknown,1,0,1,CA_1,HOUSEHOLD_1_475,2.53,HOUSEHOLD,1,CA,5,2,1
03-02-2011,HOUSEHOLD_1_475_CA_1_validation,1,11101,Thursday,6,2,2011,unknown,unknown,unknown,unknown,1,1,1,CA_1,HOUSEHOLD_1_475,2.53,HOUSEHOLD,1,CA,5,3,1
04-02-2011,HOUSEHOLD_1_475_CA_1_validation,1,11101,Friday,7,2,2011,unknown,unknown,unknown,unknown,1,0,0,CA_1,HOUSEHOLD_1_475,2.53,HOUSEHOLD,1,CA,5,4,1
29-01-2011,HOUSEHOLD_1_477_CA_1_validation,1,11101,Saturday,1,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_477,12.42,HOUSEHOLD,1,CA,4,29,1
30-01-2011,HOUSEHOLD_1_477_CA_1_validation,0,11101,Sunday,2,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_477,12.42,HOUSEHOLD,1,CA,4,30,1
31-01-2011,HOUSEHOLD_1_477_CA_1_validation,0,11101,Monday,3,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_477,12.42,HOUSEHOLD,1,CA,5,31,1
01-02-2011,HOUSEHOLD_1_477_CA_1_validation,0,11101,Tuesday,4,2,2011,unknown,unknown,unknown,unknown,1,1,0,CA_1,HOUSEHOLD_1_477,12.42,HOUSEHOLD,1,CA,5,1,1
02-02-2011,HOUSEHOLD_1_477_CA_1_validation,0,11101,Wednesday,5,2,2011,unknown,unknown,unknown,unknown,1,0,1,CA_1,HOUSEHOLD_1_477,12.42,HOUSEHOLD,1,CA,5,2,1
03-02-2011,HOUSEHOLD_1_477_CA_1_validation,0,11101,Thursday,6,2,2011,unknown,unknown,unknown,unknown,1,1,1,CA_1,HOUSEHOLD_1_477,12.42,HOUSEHOLD,1,CA,5,3,1
04-02-2011,HOUSEHOLD_1_477_CA_1_validation,0,11101,Friday,7,2,2011,unknown,unknown,unknown,unknown,1,0,0,CA_1,HOUSEHOLD_1_477,12.42,HOUSEHOLD,1,CA,5,4,1
29-01-2011,HOUSEHOLD_1_478_CA_1_validation,1,11101,Saturday,1,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_478,2.42,HOUSEHOLD,1,CA,4,29,1
30-01-2011,HOUSEHOLD_1_478_CA_1_validation,2,11101,Sunday,2,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_478,2.42,HOUSEHOLD,1,CA,4,30,1
31-01-2011,HOUSEHOLD_1_478_CA_1_validation,4,11101,Monday,3,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_478,2.42,HOUSEHOLD,1,CA,5,31,1
01-02-2011,HOUSEHOLD_1_478_CA_1_validation,1,11101,Tuesday,4,2,2011,unknown,unknown,unknown,unknown,1,1,0,CA_1,HOUSEHOLD_1_478,2.42,HOUSEHOLD,1,CA,5,1,1
02-02-2011,HOUSEHOLD_1_478_CA_1_validation,4,11101,Wednesday,5,2,2011,unknown,unknown,unknown,unknown,1,0,1,CA_1,HOUSEHOLD_1_478,2.42,HOUSEHOLD,1,CA,5,2,1
03-02-2011,HOUSEHOLD_1_478_CA_1_validation,5,11101,Thursday,6,2,2011,unknown,unknown,unknown,unknown,1,1,1,CA_1,HOUSEHOLD_1_478,2.42,HOUSEHOLD,1,CA,5,3,1
04-02-2011,HOUSEHOLD_1_478_CA_1_validation,5,11101,Friday,7,2,2011,unknown,unknown,unknown,unknown,1,0,0,CA_1,HOUSEHOLD_1_478,2.42,HOUSEHOLD,1,CA,5,4,1
29-01-2011,HOUSEHOLD_1_482_CA_1_validation,4,11101,Saturday,1,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_482,3.28,HOUSEHOLD,1,CA,4,29,1
30-01-2011,HOUSEHOLD_1_482_CA_1_validation,6,11101,Sunday,2,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_482,3.28,HOUSEHOLD,1,CA,4,30,1
31-01-2011,HOUSEHOLD_1_482_CA_1_validation,2,11101,Monday,3,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_482,3.28,HOUSEHOLD,1,CA,5,31,1
01-02-2011,HOUSEHOLD_1_482_CA_1_validation,2,11101,Tuesday,4,2,2011,unknown,unknown,unknown,unknown,1,1,0,CA_1,HOUSEHOLD_1_482,3.28,HOUSEHOLD,1,CA,5,1,1
02-02-2011,HOUSEHOLD_1_482_CA_1_validation,1,11101,Wednesday,5,2,2011,unknown,unknown,unknown,unknown,1,0,1,CA_1,HOUSEHOLD_1_482,3.28,HOUSEHOLD,1,CA,5,2,1
03-02-2011,HOUSEHOLD_1_482_CA_1_validation,1,11101,Thursday,6,2,2011,unknown,unknown,unknown,unknown,1,1,1,CA_1,HOUSEHOLD_1_482,3.28,HOUSEHOLD,1,CA,5,3,1
04-02-2011,HOUSEHOLD_1_482_CA_1_validation,4,11101,Friday,7,2,2011,unknown,unknown,unknown,unknown,1,0,0,CA_1,HOUSEHOLD_1_482,3.28,HOUSEHOLD,1,CA,5,4,1
29-01-2011,HOUSEHOLD_1_485_CA_1_validation,1,11101,Saturday,1,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_485,2.97,HOUSEHOLD,1,CA,4,29,1
30-01-2011,HOUSEHOLD_1_485_CA_1_validation,2,11101,Sunday,2,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_485,2.97,HOUSEHOLD,1,CA,4,30,1
31-01-2011,HOUSEHOLD_1_485_CA_1_validation,3,11101,Monday,3,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_485,2.97,HOUSEHOLD,1,CA,5,31,1
01-02-2011,HOUSEHOLD_1_485_CA_1_validation,2,11101,Tuesday,4,2,2011,unknown,unknown,unknown,unknown,1,1,0,CA_1,HOUSEHOLD_1_485,2.97,HOUSEHOLD,1,CA,5,1,1
02-02-2011,HOUSEHOLD_1_485_CA_1_validation,1,11101,Wednesday,5,2,2011,unknown,unknown,unknown,unknown,1,0,1,CA_1,HOUSEHOLD_1_485,2.97,HOUSEHOLD,1,CA,5,2,1
03-02-2011,HOUSEHOLD_1_485_CA_1_validation,2,11101,Thursday,6,2,2011,unknown,unknown,unknown,unknown,1,1,1,CA_1,HOUSEHOLD_1_485,2.97,HOUSEHOLD,1,CA,5,3,1
04-02-2011,HOUSEHOLD_1_485_CA_1_validation,2,11101,Friday,7,2,2011,unknown,unknown,unknown,unknown,1,0,0,CA_1,HOUSEHOLD_1_485,2.97,HOUSEHOLD,1,CA,5,4,1
29-01-2011,HOUSEHOLD_1_488_CA_1_validation,1,11101,Saturday,1,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_488,9.98,HOUSEHOLD,1,CA,4,29,1
30-01-2011,HOUSEHOLD_1_488_CA_1_validation,2,11101,Sunday,2,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_488,9.98,HOUSEHOLD,1,CA,4,30,1
31-01-2011,HOUSEHOLD_1_488_CA_1_validation,0,11101,Monday,3,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_488,9.98,HOUSEHOLD,1,CA,5,31,1
01-02-2011,HOUSEHOLD_1_488_CA_1_validation,0,11101,Tuesday,4,2,2011,unknown,unknown,unknown,unknown,1,1,0,CA_1,HOUSEHOLD_1_488,9.98,HOUSEHOLD,1,CA,5,1,1
02-02-2011,HOUSEHOLD_1_488_CA_1_validation,0,11101,Wednesday,5,2,2011,unknown,unknown,unknown,unknown,1,0,1,CA_1,HOUSEHOLD_1_488,9.98,HOUSEHOLD,1,CA,5,2,1
03-02-2011,HOUSEHOLD_1_488_CA_1_validation,0,11101,Thursday,6,2,2011,unknown,unknown,unknown,unknown,1,1,1,CA_1,HOUSEHOLD_1_488,9.98,HOUSEHOLD,1,CA,5,3,1
04-02-2011,HOUSEHOLD_1_488_CA_1_validation,0,11101,Friday,7,2,2011,unknown,unknown,unknown,unknown,1,0,0,CA_1,HOUSEHOLD_1_488,9.98,HOUSEHOLD,1,CA,5,4,1
29-01-2011,HOUSEHOLD_1_490_CA_1_validation,3,11101,Saturday,1,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_490,11.47,HOUSEHOLD,1,CA,4,29,1
30-01-2011,HOUSEHOLD_1_490_CA_1_validation,2,11101,Sunday,2,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_490,11.47,HOUSEHOLD,1,CA,4,30,1
31-01-2011,HOUSEHOLD_1_490_CA_1_validation,2,11101,Monday,3,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_490,11.47,HOUSEHOLD,1,CA,5,31,1
01-02-2011,HOUSEHOLD_1_490_CA_1_validation,0,11101,Tuesday,4,2,2011,unknown,unknown,unknown,unknown,1,1,0,CA_1,HOUSEHOLD_1_490,11.47,HOUSEHOLD,1,CA,5,1,1
02-02-2011,HOUSEHOLD_1_490_CA_1_validation,3,11101,Wednesday,5,2,2011,unknown,unknown,unknown,unknown,1,0,1,CA_1,HOUSEHOLD_1_490,11.47,HOUSEHOLD,1,CA,5,2,1
03-02-2011,HOUSEHOLD_1_490_CA_1_validation,1,11101,Thursday,6,2,2011,unknown,unknown,unknown,unknown,1,1,1,CA_1,HOUSEHOLD_1_490,11.47,HOUSEHOLD,1,CA,5,3,1
04-02-2011,HOUSEHOLD_1_490_CA_1_validation,6,11101,Friday,7,2,2011,unknown,unknown,unknown,unknown,1,0,0,CA_1,HOUSEHOLD_1_490,11.47,HOUSEHOLD,1,CA,5,4,1
29-01-2011,HOUSEHOLD_1_492_CA_1_validation,2,11101,Saturday,1,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_492,3.58,HOUSEHOLD,1,CA,4,29,1
30-01-2011,HOUSEHOLD_1_492_CA_1_validation,3,11101,Sunday,2,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_492,3.58,HOUSEHOLD,1,CA,4,30,1
31-01-2011,HOUSEHOLD_1_492_CA_1_validation,1,11101,Monday,3,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_492,3.58,HOUSEHOLD,1,CA,5,31,1
01-02-2011,HOUSEHOLD_1_492_CA_1_validation,0,11101,Tuesday,4,2,2011,unknown,unknown,unknown,unknown,1,1,0,CA_1,HOUSEHOLD_1_492,3.58,HOUSEHOLD,1,CA,5,1,1
02-02-2011,HOUSEHOLD_1_492_CA_1_validation,0,11101,Wednesday,5,2,2011,unknown,unknown,unknown,unknown,1,0,1,CA_1,HOUSEHOLD_1_492,3.58,HOUSEHOLD,1,CA,5,2,1
03-02-2011,HOUSEHOLD_1_492_CA_1_validation,1,11101,Thursday,6,2,2011,unknown,unknown,unknown,unknown,1,1,1,CA_1,HOUSEHOLD_1_492,3.58,HOUSEHOLD,1,CA,5,3,1
04-02-2011,HOUSEHOLD_1_492_CA_1_validation,2,11101,Friday,7,2,2011,unknown,unknown,unknown,unknown,1,0,0,CA_1,HOUSEHOLD_1_492,3.58,HOUSEHOLD,1,CA,5,4,1
29-01-2011,HOUSEHOLD_1_493_CA_1_validation,0,11101,Saturday,1,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_493,2.73,HOUSEHOLD,1,CA,4,29,1
30-01-2011,HOUSEHOLD_1_493_CA_1_validation,0,11101,Sunday,2,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_493,2.73,HOUSEHOLD,1,CA,4,30,1
31-01-2011,HOUSEHOLD_1_493_CA_1_validation,0,11101,Monday,3,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_493,2.73,HOUSEHOLD,1,CA,5,31,1
01-02-2011,HOUSEHOLD_1_493_CA_1_validation,1,11101,Tuesday,4,2,2011,unknown,unknown,unknown,unknown,1,1,0,CA_1,HOUSEHOLD_1_493,2.73,HOUSEHOLD,1,CA,5,1,1
02-02-2011,HOUSEHOLD_1_493_CA_1_validation,0,11101,Wednesday,5,2,2011,unknown,unknown,unknown,unknown,1,0,1,CA_1,HOUSEHOLD_1_493,2.73,HOUSEHOLD,1,CA,5,2,1
03-02-2011,HOUSEHOLD_1_493_CA_1_validation,0,11101,Thursday,6,2,2011,unknown,unknown,unknown,unknown,1,1,1,CA_1,HOUSEHOLD_1_493,2.73,HOUSEHOLD,1,CA,5,3,1
04-02-2011,HOUSEHOLD_1_493_CA_1_validation,1,11101,Friday,7,2,2011,unknown,unknown,unknown,unknown,1,0,0,CA_1,HOUSEHOLD_1_493,2.73,HOUSEHOLD,1,CA,5,4,1
29-01-2011,HOUSEHOLD_1_498_CA_1_validation,6,11101,Saturday,1,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_498,3.22,HOUSEHOLD,1,CA,4,29,1
30-01-2011,HOUSEHOLD_1_498_CA_1_validation,2,11101,Sunday,2,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_498,3.22,HOUSEHOLD,1,CA,4,30,1
31-01-2011,HOUSEHOLD_1_498_CA_1_validation,4,11101,Monday,3,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_498,3.22,HOUSEHOLD,1,CA,5,31,1
01-02-2011,HOUSEHOLD_1_498_CA_1_validation,0,11101,Tuesday,4,2,2011,unknown,unknown,unknown,unknown,1,1,0,CA_1,HOUSEHOLD_1_498,3.22,HOUSEHOLD,1,CA,5,1,1
02-02-2011,HOUSEHOLD_1_498_CA_1_validation,0,11101,Wednesday,5,2,2011,unknown,unknown,unknown,unknown,1,0,1,CA_1,HOUSEHOLD_1_498,3.22,HOUSEHOLD,1,CA,5,2,1
03-02-2011,HOUSEHOLD_1_498_CA_1_validation,0,11101,Thursday,6,2,2011,unknown,unknown,unknown,unknown,1,1,1,CA_1,HOUSEHOLD_1_498,3.22,HOUSEHOLD,1,CA,5,3,1
04-02-2011,HOUSEHOLD_1_498_CA_1_validation,0,11101,Friday,7,2,2011,unknown,unknown,unknown,unknown,1,0,0,CA_1,HOUSEHOLD_1_498,3.22,HOUSEHOLD,1,CA,5,4,1
29-01-2011,HOUSEHOLD_1_501_CA_1_validation,0,11101,Saturday,1,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_501,3.97,HOUSEHOLD,1,CA,4,29,1
30-01-2011,HOUSEHOLD_1_501_CA_1_validation,0,11101,Sunday,2,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_501,3.97,HOUSEHOLD,1,CA,4,30,1
31-01-2011,HOUSEHOLD_1_501_CA_1_validation,0,11101,Monday,3,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_501,3.97,HOUSEHOLD,1,CA,5,31,1
01-02-2011,HOUSEHOLD_1_501_CA_1_validation,4,11101,Tuesday,4,2,2011,unknown,unknown,unknown,unknown,1,1,0,CA_1,HOUSEHOLD_1_501,3.97,HOUSEHOLD,1,CA,5,1,1
02-02-2011,HOUSEHOLD_1_501_CA_1_validation,0,11101,Wednesday,5,2,2011,unknown,unknown,unknown,unknown,1,0,1,CA_1,HOUSEHOLD_1_501,3.97,HOUSEHOLD,1,CA,5,2,1
03-02-2011,HOUSEHOLD_1_501_CA_1_validation,0,11101,Thursday,6,2,2011,unknown,unknown,unknown,unknown,1,1,1,CA_1,HOUSEHOLD_1_501,3.97,HOUSEHOLD,1,CA,5,3,1
04-02-2011,HOUSEHOLD_1_501_CA_1_validation,2,11101,Friday,7,2,2011,unknown,unknown,unknown,unknown,1,0,0,CA_1,HOUSEHOLD_1_501,3.97,HOUSEHOLD,1,CA,5,4,1
29-01-2011,HOUSEHOLD_1_503_CA_1_validation,2,11101,Saturday,1,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_503,0.94,HOUSEHOLD,1,CA,4,29,1
30-01-2011,HOUSEHOLD_1_503_CA_1_validation,5,11101,Sunday,2,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_503,0.94,HOUSEHOLD,1,CA,4,30,1
31-01-2011,HOUSEHOLD_1_503_CA_1_validation,3,11101,Monday,3,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_503,0.94,HOUSEHOLD,1,CA,5,31,1
01-02-2011,HOUSEHOLD_1_503_CA_1_validation,0,11101,Tuesday,4,2,2011,unknown,unknown,unknown,unknown,1,1,0,CA_1,HOUSEHOLD_1_503,0.94,HOUSEHOLD,1,CA,5,1,1
02-02-2011,HOUSEHOLD_1_503_CA_1_validation,0,11101,Wednesday,5,2,2011,unknown,unknown,unknown,unknown,1,0,1,CA_1,HOUSEHOLD_1_503,0.94,HOUSEHOLD,1,CA,5,2,1
03-02-2011,HOUSEHOLD_1_503_CA_1_validation,2,11101,Thursday,6,2,2011,unknown,unknown,unknown,unknown,1,1,1,CA_1,HOUSEHOLD_1_503,0.94,HOUSEHOLD,1,CA,5,3,1
04-02-2011,HOUSEHOLD_1_503_CA_1_validation,0,11101,Friday,7,2,2011,unknown,unknown,unknown,unknown,1,0,0,CA_1,HOUSEHOLD_1_503,0.94,HOUSEHOLD,1,CA,5,4,1
29-01-2011,HOUSEHOLD_1_506_CA_1_validation,2,11101,Saturday,1,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_506,3.32,HOUSEHOLD,1,CA,4,29,1
30-01-2011,HOUSEHOLD_1_506_CA_1_validation,1,11101,Sunday,2,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_506,3.32,HOUSEHOLD,1,CA,4,30,1
31-01-2011,HOUSEHOLD_1_506_CA_1_validation,0,11101,Monday,3,1,2011,unknown,unknown,unknown,unknown,0,0,0,CA_1,HOUSEHOLD_1_506,3.32,HOUSEHOLD,1,CA,5,31,1
01-02-2011,HOUSEHOLD_1_506_CA_1_validation,2,11101,Tuesday,4,2,2011,unknown,unknown,unknown,unknown,1,1,0,CA_1,HOUSEHOLD_1_506,3.32,HOUSEHOLD,1,CA,5,1,1
